Station: ST. JOHN'S INTL A,,,,,,,
Year,Month,Day,Time,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag
2015,8,12,17:30,15,,17,
2015,8,12,18:30,16,,19,
2015,8,12,19:30,17,,16,
2015,8,12,20:30,18,,24,
2015,8,12,21:30,17,,26,
2015,8,12,22:30,20,,15,
2015,8,12,23:30,22,,17,
2015,8,13,0:30,22,,21,
2015,8,13,1:30,22,,24,
2015,8,13,2:30,24,,28,
2015,8,13,3:30,23,,23,
2015,8,13,4:30,23,,31,
2015,8,13,5:30,23,,30,
2015,8,13,6:30,24,,27,
2015,8,13,7:30,24,,37,
2015,8,13,8:30,24,,32,
2015,8,13,9:30,24,,35,
2015,8,13,10:30,24,,36,
2015,8,13,11:30,24,,30,
2015,8,13,12:30,23,,32,
2015,8,13,13:30,24,,32,
2015,8,13,14:30,24,,31,
2015,8,13,15:30,24,,41,
2015,8,13,16:30,25,,30,
2015,8,13,17:30,23,,34,
2015,8,13,18:30,24,,32,
2015,8,13,19:30,23,,27,
2015,8,13,20:30,23,,28,
2015,8,13,21:30,24,,32,
2015,8,13,22:30,23,,28,
2015,8,13,23:30,24,,32,
2015,8,14,0:30,23,,31,
2015,8,14,1:30,24,,35,
2015,8,14,2:30,24,,32,
2015,8,14,3:30,24,,29,
2015,8,14,4:30,24,,30,
2015,8,14,5:30,26,,17,
2015,8,14,6:30,23,,22,
2015,8,14,7:30,24,,29,
2015,8,14,8:30,24,,23,
2015,8,14,9:30,24,,22,
2015,8,14,10:30,22,,16,
2015,8,14,11:30,20,,18,
2015,8,14,12:30,23,,32,
2015,8,14,13:30,24,,32,
2015,8,14,14:30,24,,31,
2015,8,14,15:30,24,,31,
2015,8,14,16:30,24,,30,
2015,8,14,17:30,24,,27,
2015,8,14,18:30,25,,23,
2015,8,14,19:30,24,,27,
2015,8,14,20:30,24,,27,
2015,8,14,21:30,24,,22,
2015,8,14,22:30,24,,26,
2015,8,14,23:30,25,,23,
2015,8,15,0:30,25,,23,
2015,8,15,1:30,25,,22,
2015,8,15,2:30,25,,21,
2015,8,15,3:30,25,,16,
2015,8,15,4:30,27,,15,
2015,8,15,5:30,24,,19,
2015,8,15,6:30,25,,17,
2015,8,15,7:30,24,,16,
2015,8,15,8:30,25,,18,
2015,8,15,9:30,25,,18,
2015,8,15,10:30,26,,24,
2015,8,15,11:30,26,,25,
2015,8,15,12:30,26,,28,
2015,8,15,13:30,24,,35,
2015,8,15,14:30,24,,32,
2015,8,15,15:30,25,,29,
2015,8,15,16:30,24,,30,
2015,8,15,17:30,24,,33,
2015,8,15,18:30,24,,26,
2015,8,15,19:30,24,,24,
2015,8,15,20:30,25,,26,
2015,8,15,21:30,26,,26,
2015,8,15,22:30,25,,27,
2015,8,15,23:30,25,,29,
2015,8,16,0:30,25,,26,
2015,8,16,1:30,25,,22,
2015,8,16,2:30,25,,18,
2015,8,16,3:30,24,,26,
2015,8,16,4:30,25,,23,
2015,8,16,5:30,25,,28,
2015,8,16,6:30,25,,29,
2015,8,16,7:30,25,,25,
2015,8,16,8:30,24,,31,
2015,8,16,9:30,26,,29,
2015,8,16,10:30,24,,32,
2015,8,16,11:30,25,,24,
2015,8,16,12:30,25,,26,
2015,8,16,13:30,26,,27,
2015,8,16,14:30,26,,23,
2015,8,16,15:30,24,,35,
2015,8,16,16:30,23,,29,
2015,8,16,17:30,23,,32,
2015,8,16,18:30,24,,23,
2015,8,16,19:30,24,,21,
2015,8,16,20:30,23,,22,
2015,8,16,21:30,23,,18,
2015,8,16,22:30,25,,26,
2015,8,16,23:30,25,,28,
2015,8,17,0:30,25,,26,
2015,8,17,1:30,25,,32,
2015,8,17,2:30,25,,31,
2015,8,17,3:30,26,,29,
2015,8,17,4:30,25,,27,
2015,8,17,5:30,26,,30,
2015,8,17,6:30,27,,23,
2015,8,17,7:30,28,,19,
2015,8,17,8:30,28,,20,
2015,8,17,9:30,3,,17,
2015,8,17,10:30,35,,28,
2015,8,17,11:30,34,,24,
2015,8,17,12:30,31,,26,
2015,8,17,13:30,33,,17,
2015,8,17,14:30,4,,13,
2015,8,17,15:30,5,,9,
2015,8,17,16:30,6,,5,
2015,8,17,17:30,10,,5,
2015,8,17,18:30,15,,13,
2015,8,17,19:30,19,,12,
2015,8,17,20:30,18,,20,
2015,8,17,21:30,18,,23,
2015,8,17,22:30,17,,17,
2015,8,17,23:30,21,,20,
2015,8,18,0:30,23,,18,
2015,8,18,1:30,24,,20,
2015,8,18,2:30,26,,19,
2015,8,18,3:30,25,,27,
2015,8,18,4:30,26,,26,
2015,8,18,5:30,26,,26,
2015,8,18,6:30,25,,28,
2015,8,18,7:30,25,,30,
2015,8,18,8:30,25,,31,
2015,8,18,9:30,25,,31,
2015,8,18,10:30,25,,29,
2015,8,18,11:30,26,,29,
2015,8,18,12:30,25,,32,
2015,8,18,13:30,25,,30,
2015,8,18,14:30,25,,29,
2015,8,18,15:30,26,,23,
2015,8,18,16:30,24,,27,
2015,8,18,17:30,25,,27,
2015,8,18,18:30,25,,31,
2015,8,18,19:30,26,,30,
2015,8,18,20:30,26,,32,
2015,8,18,21:30,26,,31,
2015,8,18,22:30,29,,23,
2015,8,18,23:30,28,,18,
2015,8,19,0:30,3,,21,
2015,8,19,1:30,4,,16,
2015,8,19,2:30,5,,18,
2015,8,19,3:30,5,,17,
2015,8,19,4:30,6,,16,
2015,8,19,5:30,6,,14,
2015,8,19,6:30,6,,17,
2015,8,19,7:30,7,,19,
2015,8,19,8:30,6,,13,
2015,8,19,9:30,8,,17,
2015,8,19,10:30,4,,18,
2015,8,19,11:30,5,,17,
2015,8,19,12:30,6,,15,
2015,8,19,13:30,6,,12,
2015,8,19,14:30,7,,13,
2015,8,19,15:30,6,,15,
2015,8,19,16:30,7,,16,
2015,8,19,17:30,6,,12,
2015,8,19,18:30,8,,13,
2015,8,19,19:30,10,,12,
2015,8,19,20:30,7,,13,
2015,8,19,21:30,7,,14,
2015,8,19,22:30,9,,17,
2015,8,19,23:30,11,,12,
2015,8,20,0:30,13,,13,
2015,8,20,1:30,9,,9,
2015,8,20,2:30,9,,10,
2015,8,20,3:30,9,,10,
2015,8,20,4:30,10,,12,
2015,8,20,5:30,13,,14,
2015,8,20,6:30,12,,13,
2015,8,20,7:30,13,,15,
2015,8,20,8:30,14,,14,
2015,8,20,9:30,13,,16,
2015,8,20,10:30,12,,18,
2015,8,20,11:30,14,,18,
2015,8,20,12:30,13,,17,
2015,8,20,13:30,17,,15,
2015,8,20,14:30,17,,14,
2015,8,20,15:30,16,,15,
2015,8,20,16:30,16,,16,
2015,8,20,17:30,15,,16,
2015,8,20,18:30,17,,21,
2015,8,20,19:30,18,,21,
2015,8,20,20:30,18,,19,
2015,8,20,21:30,19,,14,
2015,8,20,22:30,21,,12,
2015,8,20,23:30,21,,10,
2015,8,21,0:30,22,,16,
2015,8,21,1:30,22,,14,
2015,8,21,2:30,25,,25,
2015,8,21,3:30,25,,21,
2015,8,21,4:30,24,,19,
2015,8,21,5:30,23,,21,
2015,8,21,6:30,24,,23,
2015,8,21,7:30,24,,26,
2015,8,21,8:30,25,,28,
2015,8,21,9:30,25,,30,
2015,8,21,10:30,27,,37,
2015,8,21,11:30,25,,32,
2015,8,21,12:30,25,,31,
2015,8,21,13:30,26,,28,
2015,8,21,14:30,27,,25,
2015,8,21,15:30,26,,30,
2015,8,21,16:30,25,,32,
2015,8,21,17:30,26,,37,
2015,8,21,18:30,25,,34,
2015,8,21,19:30,26,,35,
2015,8,21,20:30,26,,31,
2015,8,21,21:30,26,,41,
2015,8,21,22:30,25,,34,
2015,8,21,23:30,25,,41,
2015,8,22,0:30,26,,35,
2015,8,22,1:30,26,,35,
2015,8,22,2:30,26,,29,
2015,8,22,3:30,26,,31,
2015,8,22,4:30,26,,34,
2015,8,22,5:30,26,,33,
2015,8,22,6:30,26,,26,
2015,8,22,7:30,26,,28,
2015,8,22,8:30,26,,21,
2015,8,22,9:30,24,,29,
2015,8,22,10:30,26,,28,
2015,8,22,11:30,23,,26,
2015,8,22,12:30,24,,31,
2015,8,22,13:30,25,,33,
2015,8,22,14:30,24,,30,
2015,8,22,15:30,25,,35,
2015,8,22,16:30,24,,34,
2015,8,22,17:30,24,,30,
2015,8,22,18:30,25,,29,
2015,8,22,19:30,24,,32,
2015,8,22,20:30,24,,37,
2015,8,22,21:30,25,,36,
2015,8,22,22:30,25,,33,
2015,8,22,23:30,25,,32,
2015,8,23,0:30,24,,31,
2015,8,23,1:30,25,,32,
2015,8,23,2:30,25,,22,
2015,8,23,3:30,25,,29,
2015,8,23,4:30,25,,33,
2015,8,23,5:30,24,,37,
2015,8,23,6:30,25,,30,
2015,8,23,7:30,25,,26,
2015,8,23,8:30,24,,26,
2015,8,23,9:30,25,,32,
2015,8,23,10:30,24,,27,
2015,8,23,11:30,27,,21,
2015,8,23,12:30,27,,18,
2015,8,23,13:30,27,,14,
2015,8,23,14:30,25,,17,
2015,8,23,15:30,25,,14,
2015,8,23,16:30,25,,14,
2015,8,23,17:30,25,,13,
2015,8,23,18:30,26,,8,
2015,8,23,19:30,25,,10,
2015,8,23,20:30,25,,10,
2015,8,23,21:30,27,,10,
2015,8,23,22:30,27,,10,
2015,8,23,23:30,16,,6,
2015,8,24,0:30,16,,8,
2015,8,24,1:30,18,,5,
2015,8,24,2:30,9,,5,
2015,8,24,3:30,12,,3,
2015,8,24,4:30,15,,5,
2015,8,24,5:30,6,,7,
2015,8,24,6:30,10,,9,
2015,8,24,7:30,14,,9,
2015,8,24,8:30,5,,7,
2015,8,24,9:30,16,,10,
2015,8,24,10:30,9,,14,
2015,8,24,11:30,14,,11,
2015,8,24,12:30,10,,12,
2015,8,24,13:30,10,,17,
2015,8,24,14:30,14,,19,
2015,8,24,15:30,13,,16,
2015,8,24,16:30,10,,18,
2015,8,24,17:30,13,,18,
2015,8,24,18:30,11,,17,
2015,8,24,19:30,11,,13,
2015,8,24,20:30,8,,14,
2015,8,24,21:30,11,,16,
2015,8,24,22:30,12,,18,
2015,8,24,23:30,11,,18,
2015,8,25,0:30,12,,25,
2015,8,25,1:30,9,,18,
2015,8,25,2:30,10,,21,
2015,8,25,3:30,10,,22,
2015,8,25,4:30,10,,27,
2015,8,25,5:30,10,,22,
2015,8,25,6:30,11,,24,
2015,8,25,7:30,10,,23,
2015,8,25,8:30,10,,27,
2015,8,25,9:30,11,,24,
2015,8,25,10:30,10,,25,
2015,8,25,11:30,11,,19,
2015,8,25,12:30,9,,26,
2015,8,25,13:30,10,,22,
2015,8,25,14:30,8,,20,
2015,8,25,15:30,9,,16,
2015,8,25,16:30,9,,21,
2015,8,25,17:30,8,,19,
2015,8,25,18:30,8,,17,
2015,8,25,19:30,7,,14,
2015,8,25,20:30,9,,18,
2015,8,25,21:30,7,,12,
2015,8,25,22:30,7,,13,
2015,8,25,23:30,6,,9,
2015,8,26,0:30,7,,16,
2015,8,26,1:30,8,,16,
2015,8,26,2:30,7,,19,
2015,8,26,3:30,7,,16,
2015,8,26,4:30,8,,16,
2015,8,26,5:30,8,,10,
2015,8,26,6:30,7,,8,
2015,8,26,7:30,10,,18,
2015,8,26,8:30,8,,13,
2015,8,26,9:30,9,,16,
2015,8,26,10:30,11,,16,
2015,8,26,11:30,9,,12,
2015,8,26,12:30,11,,14,
2015,8,26,13:30,10,,14,
2015,8,26,14:30,14,,16,
2015,8,26,15:30,13,,21,
2015,8,26,16:30,15,,19,
2015,8,26,17:30,14,,17,
2015,8,26,18:30,15,,15,
2015,8,26,19:30,16,,18,
2015,8,26,20:30,17,,16,
2015,8,26,21:30,19,,21,
2015,8,26,22:30,19,,17,
2015,8,26,23:30,21,,9,
2015,8,27,0:30,21,,5,
2015,8,27,1:30,21,,13,
2015,8,27,2:30,21,,12,
2015,8,27,3:30,22,,9,
2015,8,27,4:30,25,,16,
2015,8,27,5:30,25,,20,
2015,8,27,6:30,26,,27,
2015,8,27,7:30,26,,34,
2015,8,27,8:30,25,,18,
2015,8,27,9:30,25,,13,
2015,8,27,10:30,24,,9,
2015,8,27,11:30,17,,13,
2015,8,27,12:30,29,,17,
2015,8,27,13:30,28,,25,
2015,8,27,14:30,26,,18,
2015,8,27,15:30,25,,15,
2015,8,27,16:30,26,,18,
2015,8,27,17:30,24,,13,
2015,8,27,18:30,23,,10,
2015,8,27,19:30,19,,18,
2015,8,27,20:30,22,,18,
2015,8,27,21:30,23,,16,
2015,8,27,22:30,21,,12,
2015,8,27,23:30,22,,12,
2015,8,28,0:30,19,,12,
2015,8,28,1:30,19,,9,
2015,8,28,2:30,18,,18,
2015,8,28,3:30,17,,24,
2015,8,28,4:30,18,,27,
2015,8,28,5:30,17,,28,
2015,8,28,6:30,17,,35,
2015,8,28,7:30,15,,32,
2015,8,28,8:30,14,,37,
2015,8,28,9:30,32,,28,
2015,8,28,10:30,32,,34,
2015,8,28,11:30,17,,31,
2015,8,28,12:30,17,,35,
2015,8,28,13:30,17,,30,
2015,8,28,14:30,17,,20,
2015,8,28,15:30,22,,17,
2015,8,28,16:30,25,,23,
2015,8,28,17:30,24,,24,
2015,8,28,18:30,25,,24,
2015,8,28,19:30,26,,23,
2015,8,28,20:30,25,,25,
2015,8,28,21:30,26,,25,
2015,8,28,22:30,25,,18,
2015,8,28,23:30,26,,15,
2015,8,29,0:30,26,,18,
2015,8,29,1:30,26,,18,
2015,8,29,2:30,26,,17,
2015,8,29,3:30,26,,15,
2015,8,29,4:30,26,,19,
2015,8,29,5:30,26,,17,
2015,8,29,6:30,27,,18,
2015,8,29,7:30,27,,20,
2015,8,29,8:30,27,,20,
2015,8,29,9:30,28,,23,
2015,8,29,10:30,27,,17,
2015,8,29,11:30,28,,30,
2015,8,29,12:30,27,,23,
2015,8,29,13:30,28,,25,
2015,8,29,14:30,28,,29,
2015,8,29,15:30,27,,27,
2015,8,29,16:30,26,,22,
2015,8,29,17:30,25,,20,
2015,8,29,18:30,25,,19,
2015,8,29,19:30,24,,22,
2015,8,29,20:30,25,,21,
2015,8,29,21:30,26,,18,
2015,8,29,22:30,27,,22,
2015,8,29,23:30,28,,24,
2015,8,30,0:30,27,,21,
2015,8,30,1:30,27,,15,
2015,8,30,2:30,26,,10,
2015,8,30,3:30,26,,13,
2015,8,30,4:30,25,,8,
2015,8,30,5:30,23,,13,
2015,8,30,6:30,26,,13,
2015,8,30,7:30,25,,12,
2015,8,30,8:30,24,,6,
2015,8,30,9:30,19,,5,
2015,8,30,10:30,25,,13,
2015,8,30,11:30,22,,7,
2015,8,30,12:30,11,,14,
2015,8,30,13:30,10,,13,
2015,8,30,14:30,13,,17,
2015,8,30,15:30,13,,15,
2015,8,30,16:30,13,,10,
2015,8,30,17:30,15,,11,
2015,8,30,18:30,15,,10,
2015,8,30,19:30,25,,8,
2015,8,30,20:30,22,,15,
2015,8,30,21:30,25,,22,
2015,8,30,22:30,25,,19,
2015,8,30,23:30,22,,18,
2015,8,31,0:30,23,,17,
2015,8,31,1:30,24,,18,
2015,8,31,2:30,24,,19,
2015,8,31,3:30,25,,19,
2015,8,31,4:30,24,,15,
2015,8,31,5:30,24,,18,
2015,8,31,6:30,,,,
2015,8,31,7:30,26,,25,
2015,8,31,8:30,25,,21,
2015,8,31,9:30,26,,24,
2015,8,31,10:30,24,,18,
2015,8,31,11:30,25,,17,
2015,8,31,12:30,23,,20,
2015,8,31,13:30,22,,25,
2015,8,31,14:30,21,,26,
2015,8,31,15:30,22,,24,
2015,8,31,16:30,21,,21,
2015,8,31,17:30,21,,20,
2015,8,31,18:30,20,,18,
2015,8,31,19:30,20,,14,
2015,8,31,20:30,22,,12,
2015,8,31,21:30,22,,21,
2015,8,31,22:30,21,,17,
2015,8,31,23:30,18,,22,
2015,9,1,0:30,18,,16,
2015,9,1,1:30,18,,19,
2015,9,1,2:30,15,,15,
2015,9,1,3:30,17,,19,
2015,9,1,4:30,16,,26,
2015,9,1,5:30,17,,27,
2015,9,1,6:30,16,,23,
2015,9,1,7:30,15,,21,
2015,9,1,8:30,15,,22,
2015,9,1,9:30,14,,23,
2015,9,1,10:30,20,,13,
2015,9,1,11:30,11,,15,
2015,9,1,12:30,13,,5,
2015,9,1,13:30,18,,10,
2015,9,1,14:30,13,,13,
2015,9,1,15:30,14,,17,
2015,9,1,16:30,19,,7,
2015,9,1,17:30,16,,10,
2015,9,1,18:30,28,,14,
2015,9,1,19:30,32,,14,
2015,9,1,20:30,34,,28,
2015,9,1,21:30,33,,30,
2015,9,1,22:30,33,,28,
2015,9,1,23:30,34,,32,
2015,9,2,0:30,33,,36,
2015,9,2,1:30,34,,40,
2015,9,2,2:30,35,,34,
2015,9,2,3:30,34,,28,
2015,9,2,4:30,33,,35,
2015,9,2,5:30,33,,26,
2015,9,2,6:30,34,,21,
2015,9,2,7:30,33,,26,
2015,9,2,8:30,33,,31,
2015,9,2,9:30,33,,39,
2015,9,2,10:30,33,,31,
2015,9,2,11:30,32,,36,
2015,9,2,12:30,33,,32,
2015,9,2,13:30,33,,26,
2015,9,2,14:30,34,,29,
2015,9,2,15:30,32,,32,
2015,9,2,16:30,31,,30,
2015,9,2,17:30,32,,22,
2015,9,2,18:30,30,,24,
2015,9,2,19:30,30,,16,
2015,9,2,20:30,28,,14,
2015,9,2,21:30,28,,14,
2015,9,2,22:30,23,,10,
2015,9,2,23:30,24,,10,
2015,9,3,0:30,23,,9,
2015,9,3,1:30,24,,14,
2015,9,3,2:30,23,,13,
2015,9,3,3:30,24,,18,
2015,9,3,4:30,25,,23,
2015,9,3,5:30,27,,15,
2015,9,3,6:30,25,,16,
2015,9,3,7:30,24,,13,
2015,9,3,8:30,23,,19,
2015,9,3,9:30,23,,22,
2015,9,3,10:30,23,,19,
2015,9,3,11:30,24,,21,
2015,9,3,12:30,24,,25,
2015,9,3,13:30,23,,24,
2015,9,3,14:30,23,,28,
2015,9,3,15:30,20,,29,
2015,9,3,16:30,22,,20,
2015,9,3,17:30,19,,18,
2015,9,3,18:30,20,,20,
2015,9,3,19:30,20,,16,
2015,9,3,20:30,19,,24,
2015,9,3,21:30,20,,17,
2015,9,3,22:30,22,,20,
2015,9,3,23:30,23,,28,
2015,9,4,0:30,23,,34,
2015,9,4,1:30,25,,28,
2015,9,4,2:30,25,,27,
2015,9,4,3:30,25,,18,
2015,9,4,4:30,27,,25,
2015,9,4,5:30,27,,21,
2015,9,4,6:30,27,,27,
2015,9,4,7:30,29,,32,
2015,9,4,8:30,28,,31,
2015,9,4,9:30,30,,25,
2015,9,4,10:30,31,,31,
2015,9,4,11:30,29,,32,
2015,9,4,12:30,29,,30,
2015,9,4,13:30,30,,24,
2015,9,4,14:30,31,,26,
2015,9,4,15:30,31,,26,
2015,9,4,16:30,33,,27,
2015,9,4,17:30,32,,34,
2015,9,4,18:30,32,,31,
2015,9,4,19:30,33,,26,
2015,9,4,20:30,32,,27,
2015,9,4,21:30,31,,28,
2015,9,4,22:30,32,,19,
2015,9,4,23:30,32,,15,
2015,9,5,0:30,29,,11,
2015,9,5,1:30,29,,20,
2015,9,5,2:30,28,,18,
2015,9,5,3:30,28,,18,
2015,9,5,4:30,27,,22,
2015,9,5,5:30,25,,17,
2015,9,5,6:30,27,,20,
2015,9,5,7:30,27,,28,
2015,9,5,8:30,27,,31,
2015,9,5,9:30,25,,35,
2015,9,5,10:30,26,,34,
2015,9,5,11:30,25,,36,
2015,9,5,12:30,25,,41,
2015,9,5,13:30,26,,45,
2015,9,5,14:30,25,,32,
2015,9,5,15:30,25,,34,
2015,9,5,16:30,26,,41,
2015,9,5,17:30,25,,34,
2015,9,5,18:30,25,,41,
2015,9,5,19:30,25,,35,
2015,9,5,20:30,25,,33,
2015,9,5,21:30,26,,36,
2015,9,5,22:30,34,,28,
2015,9,5,23:30,2,,15,
2015,9,6,0:30,1,,10,
2015,9,6,1:30,30,,7,
2015,9,6,2:30,28,,11,
2015,9,6,3:30,29,,14,
2015,9,6,4:30,27,,13,
2015,9,6,5:30,30,,10,
2015,9,6,6:30,32,,14,
2015,9,6,7:30,33,,24,
2015,9,6,8:30,32,,22,
2015,9,6,9:30,33,,27,
2015,9,6,10:30,32,,31,
2015,9,6,11:30,31,,22,
2015,9,6,12:30,32,,29,
2015,9,6,13:30,32,,30,
2015,9,6,14:30,31,,21,
2015,9,6,15:30,4,,24,
2015,9,6,16:30,5,,21,
2015,9,6,17:30,5,,15,
2015,9,6,18:30,8,,7,
2015,9,6,19:30,15,,10,
2015,9,6,20:30,14,,9,
2015,9,6,21:30,17,,15,
2015,9,6,22:30,16,,16,
2015,9,6,23:30,17,,18,
2015,9,7,0:30,19,,25,
2015,9,7,1:30,19,,23,
2015,9,7,2:30,20,,19,
2015,9,7,3:30,21,,14,
2015,9,7,4:30,22,,20,
2015,9,7,5:30,22,,17,
2015,9,7,6:30,22,,19,
2015,9,7,7:30,21,,18,
2015,9,7,8:30,22,,23,
2015,9,7,9:30,22,,21,
2015,9,7,10:30,22,,23,
2015,9,7,11:30,21,,33,
2015,9,7,12:30,22,,31,
2015,9,7,13:30,23,,37,
2015,9,7,14:30,24,,42,
2015,9,7,15:30,24,,45,
2015,9,7,16:30,24,,37,
2015,9,7,17:30,25,,50,
2015,9,7,18:30,23,,39,
2015,9,7,19:30,24,,43,
2015,9,7,20:30,24,,52,
2015,9,7,21:30,25,,41,
2015,9,7,22:30,25,,45,
2015,9,7,23:30,25,,37,
2015,9,8,0:30,27,,30,
2015,9,8,1:30,36,,24,
2015,9,8,2:30,35,,22,
2015,9,8,3:30,36,,27,
2015,9,8,4:30,36,,27,
2015,9,8,5:30,1,,24,
2015,9,8,6:30,2,,18,
2015,9,8,7:30,2,,27,
2015,9,8,8:30,3,,25,
2015,9,8,9:30,4,,28,
2015,9,8,10:30,3,,25,
2015,9,8,11:30,2,,23,
2015,9,8,12:30,1,,25,
2015,9,8,13:30,3,,26,
2015,9,8,14:30,3,,26,
2015,9,8,15:30,3,,25,
2015,9,8,16:30,1,,19,
2015,9,8,17:30,1,,20,
2015,9,8,18:30,1,,14,
2015,9,8,19:30,1,,13,
2015,9,8,20:30,2,,15,
2015,9,8,21:30,36,,8,
2015,9,8,22:30,35,,7,
2015,9,8,23:30,5,,4,
2015,9,9,0:30,31,,8,
2015,9,9,1:30,29,,8,
2015,9,9,2:30,30,,7,
2015,9,9,3:30,30,,7,
2015,9,9,4:30,31,,7,
2015,9,9,5:30,30,,7,
2015,9,9,6:30,36,,2,
2015,9,9,7:30,31,,3,
2015,9,9,8:30,36,,1,
2015,9,9,9:30,36,,1,
2015,9,9,10:30,17,,6,
2015,9,9,11:30,13,,4,
2015,9,9,12:30,13,,19,
2015,9,9,13:30,14,,19,
2015,9,9,14:30,18,,16,
2015,9,9,15:30,16,,23,
2015,9,9,16:30,18,,21,
2015,9,9,17:30,16,,18,
2015,9,9,18:30,19,,21,
2015,9,9,19:30,18,,23,
2015,9,9,20:30,20,,15,
2015,9,9,21:30,19,,17,
2015,9,9,22:30,18,,14,
2015,9,9,23:30,17,,15,
2015,9,10,0:30,18,,20,
2015,9,10,1:30,17,,24,
2015,9,10,2:30,18,,27,
2015,9,10,3:30,18,,25,
2015,9,10,4:30,18,,28,
2015,9,10,5:30,19,,31,
2015,9,10,6:30,20,,17,
2015,9,10,7:30,22,,28,
2015,9,10,8:30,23,,25,
2015,9,10,9:30,23,,23,
2015,9,10,10:30,25,,29,
2015,9,10,11:30,26,,24,
2015,9,10,12:30,25,,31,
2015,9,10,13:30,25,,39,
2015,9,10,14:30,25,,37,
2015,9,10,15:30,26,,28,
2015,9,10,16:30,25,,34,
2015,9,10,17:30,26,,28,
2015,9,10,18:30,25,,34,
2015,9,10,19:30,25,,30,
2015,9,10,20:30,26,,36,
2015,9,10,21:30,26,,33,
2015,9,10,22:30,25,,32,
2015,9,10,23:30,25,,31,
2015,9,11,0:30,25,,25,
2015,9,11,1:30,26,,25,
2015,9,11,2:30,25,,22,
2015,9,11,3:30,26,,15,
2015,9,11,4:30,24,,14,
2015,9,11,5:30,25,,15,
2015,9,11,6:30,28,,10,
2015,9,11,7:30,28,,14,
2015,9,11,8:30,29,,17,
2015,9,11,9:30,30,,21,
2015,9,11,10:30,29,,19,
2015,9,11,11:30,28,,16,
2015,9,11,12:30,32,,5,
2015,9,11,13:30,32,,10,
2015,9,11,14:30,2,,5,
2015,9,11,15:30,10,,12,
2015,9,11,16:30,11,,15,
2015,9,11,17:30,10,,16,
2015,9,11,18:30,8,,14,
2015,9,11,19:30,8,,13,
2015,9,11,20:30,9,,11,
2015,9,11,21:30,13,,12,
2015,9,11,22:30,11,,14,
2015,9,11,23:30,12,,13,
2015,9,12,0:30,9,,13,
2015,9,12,1:30,11,,14,
2015,9,12,2:30,8,,16,
2015,9,12,3:30,9,,16,
2015,9,12,4:30,8,,16,
2015,9,12,5:30,8,,18,
2015,9,12,6:30,10,,16,
2015,9,12,7:30,9,,14,
2015,9,12,8:30,7,,16,
2015,9,12,9:30,8,,21,
2015,9,12,10:30,8,,24,
2015,9,12,11:30,5,,22,
2015,9,12,12:30,4,,19,
2015,9,12,13:30,5,,21,
2015,9,12,14:30,4,,23,
2015,9,12,15:30,4,,20,
2015,9,12,16:30,3,,12,
2015,9,12,17:30,2,,15,
2015,9,12,18:30,1,,14,
2015,9,12,19:30,1,,5,
2015,9,12,20:30,5,,8,
2015,9,12,21:30,8,,9,
2015,9,12,22:30,8,,8,
2015,9,12,23:30,10,,8,
2015,9,13,0:30,13,,9,
2015,9,13,1:30,12,,14,
2015,9,13,2:30,14,,9,
2015,9,13,3:30,15,,10,
2015,9,13,4:30,17,,9,
2015,9,13,5:30,18,,16,
2015,9,13,6:30,18,,18,
2015,9,13,7:30,20,,14,
2015,9,13,8:30,18,,15,
2015,9,13,9:30,20,,7,
2015,9,13,10:30,17,,11,
2015,9,13,11:30,24,,17,
2015,9,13,12:30,23,,21,
2015,9,13,13:30,25,,22,
2015,9,13,14:30,26,,27,
2015,9,13,15:30,26,,27,
2015,9,13,16:30,27,,30,
2015,9,13,17:30,26,,19,
2015,9,13,18:30,25,,22,
2015,9,13,19:30,26,,28,
2015,9,13,20:30,26,,28,
2015,9,13,21:30,26,,23,
2015,9,13,22:30,36,,17,
2015,9,13,23:30,36,,22,
2015,9,14,0:30,36,,15,
2015,9,14,1:30,35,,21,
2015,9,14,2:30,36,,13,
2015,9,14,3:30,35,,14,
2015,9,14,4:30,1,,11,
2015,9,14,5:30,2,,13,
2015,9,14,6:30,3,,15,
2015,9,14,7:30,5,,14,
2015,9,14,8:30,5,,13,
2015,9,14,9:30,6,,18,
2015,9,14,10:30,7,,13,
2015,9,14,11:30,10,,13,
2015,9,14,12:30,8,,17,
2015,9,14,13:30,8,,16,
2015,9,14,14:30,9,,13,
2015,9,14,15:30,11,,14,
2015,9,14,16:30,10,,14,
2015,9,14,17:30,10,,16,
2015,9,14,18:30,10,,16,
2015,9,14,19:30,10,,17,
2015,9,14,20:30,11,,19,
2015,9,14,21:30,13,,25,
2015,9,14,22:30,13,,27,
2015,9,14,23:30,14,,27,
2015,9,15,0:30,13,,26,
2015,9,15,1:30,14,,35,
2015,9,15,2:30,14,,36,
2015,9,15,3:30,14,,28,
2015,9,15,4:30,14,,28,
2015,9,15,5:30,15,,29,
2015,9,15,6:30,15,,28,
2015,9,15,7:30,16,,25,
2015,9,15,8:30,15,,31,
2015,9,15,9:30,16,,9,
2015,9,15,10:30,17,,5,
2015,9,15,11:30,36,,2,
2015,9,15,12:30,16,,16,
2015,9,15,13:30,10,,5,
2015,9,15,14:30,10,,5,
2015,9,15,15:30,6,,4,
2015,9,15,16:30,27,,18,
2015,9,15,17:30,26,,28,
2015,9,15,18:30,27,,25,
2015,9,15,19:30,28,,20,
